relpath,class,label
MildDemented/97b1a1d8-8cdf-4764-9492-c1350710ca90.jpg,MildDemented,2
ModerateDemented/b76f0e70-c25e-47fa-8f52-2081b32669a6.jpg,ModerateDemented,3
VeryMildDemented/95699371-3833-428c-8e0b-57a65d5ba959.jpg,VeryMildDemented,1
NonDemented/6011b982-c74e-4c2e-9ee3-a85f36fed240.jpg,NonDemented,0
VeryMildDemented/428e36bd-f1b9-4b19-8870-a5b6e304e33c.jpg,VeryMildDemented,1
VeryMildDemented/28 (38).jpg,VeryMildDemented,1
MildDemented/1d7c1bf3-e35a-401f-957b-bee198123154.jpg,MildDemented,2
MildDemented/3412f95b-06fb-4ce4-9b35-b8dd40405a0d.jpg,MildDemented,2
MildDemented/f83cf972-409e-4ab0-92c2-03fbc9763c0f.jpg,MildDemented,2
MildDemented/6e07738c-768a-447f-951c-f9045f196c74.jpg,MildDemented,2
MildDemented/9b5c2a3a-b6b3-4cb5-8af6-905cec31c182.jpg,MildDemented,2
VeryMildDemented/88acb748-eb9f-4830-a525-a9b8187adef5.jpg,VeryMildDemented,1
NonDemented/9bc67505-b7ad-45be-9150-68f680b61e36.jpg,NonDemented,0
VeryMildDemented/b62530fb-7201-43af-9eab-a48853a68225.jpg,VeryMildDemented,1
NonDemented/7d242e8e-b57e-4823-bbea-cafa32d6524e.jpg,NonDemented,0
MildDemented/b10f88cb-180a-4b90-aebf-b6506b9d6b11.jpg,MildDemented,2
NonDemented/d3f3c4eb-cbd8-4e74-b248-cc33397b253d.jpg,NonDemented,0
MildDemented/f7fe81d9-10d2-4940-a694-5b4d7a4f68bd.jpg,MildDemented,2
MildDemented/a526dbef-8f74-4722-88e5-3afbeee4d8f0.jpg,MildDemented,2
NonDemented/10b94033-0bf3-439f-b524-ee2919c0fa69.jpg,NonDemented,0
VeryMildDemented/5459cb4f-a019-4ca7-97ec-a049227c7902.jpg,VeryMildDemented,1
NonDemented/a6acdcdb-7ed9-4e44-9bd4-b7e99af8fdb5.jpg,NonDemented,0
ModerateDemented/31bac97f-95d0-421c-b832-4e9ead0d74b7.jpg,ModerateDemented,3
ModerateDemented/e1654374-3775-4a20-bf60-fa0873d8374e.jpg,ModerateDemented,3
ModerateDemented/d3fd324a-c220-404c-bd5b-81e35fc81b7f.jpg,ModerateDemented,3
ModerateDemented/aug_9941_79791c25-a984-42d2-b19e-27205b61db79.jpg,ModerateDemented,3
NonDemented/6d900194-84f0-4f92-8439-53275620bf88.jpg,NonDemented,0
VeryMildDemented/485b0a18-d123-4366-bd40-e84af0f66be3.jpg,VeryMildDemented,1
NonDemented/256f25eb-0d55-4e36-a3b2-3049b79d6c97.jpg,NonDemented,0
NonDemented/3518209b-0011-4887-8a57-e9050753929d.jpg,NonDemented,0
ModerateDemented/aug_7139_cb4eeb44-af93-45e0-a98b-7263ef96ec8a.jpg,ModerateDemented,3
ModerateDemented/b729062c-96d7-446c-853f-3eda18b8cabe.jpg,ModerateDemented,3
VeryMildDemented/verymildDem1540.jpg,VeryMildDemented,1
VeryMildDemented/cb8c58ce-f1e8-40e4-b524-ab92d2e2ee06.jpg,VeryMildDemented,1
ModerateDemented/aug_6628_56459a96-5656-413b-8fce-1b6205cf1d7c.jpg,ModerateDemented,3
ModerateDemented/a2cc41b7-801e-4213-a126-0cf3db5d1d71.jpg,ModerateDemented,3
ModerateDemented/aug_6802_6365979b-4328-42ec-b94c-e113486f6704.jpg,ModerateDemented,3
NonDemented/dde22118-0c2e-442f-b6a8-1e10a21e35ea.jpg,NonDemented,0
MildDemented/87fd7f6e-78ea-44f3-ad90-f5515c07b0d7.jpg,MildDemented,2
ModerateDemented/cdd31828-e4bb-4e77-aa2f-1dd57eb238b8.jpg,ModerateDemented,3
NonDemented/50c43421-44ce-46db-8670-6f32dbad2c52.jpg,NonDemented,0
VeryMildDemented/7fe4a3d1-0639-490e-846d-48fcd1e54497.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem626.jpg,VeryMildDemented,1
NonDemented/nonDem796.jpg,NonDemented,0
MildDemented/e92ea213-fe53-4c20-8d63-c688b9847a15.jpg,MildDemented,2
ModerateDemented/bcf712a7-f972-4feb-8a4d-f68c2e92ba24.jpg,ModerateDemented,3
ModerateDemented/aug_9292_6c2e7ff4-23aa-4f3a-8489-86909bbd6212.jpg,ModerateDemented,3
NonDemented/34214fb9-cfa5-442a-a2c4-ff83e818e2ea.jpg,NonDemented,0
NonDemented/2d55504a-0c14-40a9-bebc-826331b72152.jpg,NonDemented,0
VeryMildDemented/12e4648e-ad6a-4b05-a86e-a4294085f8d6.jpg,VeryMildDemented,1
VeryMildDemented/b13eeef3-f59b-4e45-a8c1-40e37168866b.jpg,VeryMildDemented,1
NonDemented/acb2d23d-da20-40a3-88ba-602f1d32514e.jpg,NonDemented,0
ModerateDemented/11f3b5a5-ec16-4ed8-ad40-9677e2a92728.jpg,ModerateDemented,3
NonDemented/8d38d33f-2d1d-4f68-9011-6a53374264ad.jpg,NonDemented,0
ModerateDemented/aug_9359_ac937e58-d018-4890-b704-7078c3ae449c.jpg,ModerateDemented,3
NonDemented/nonDem340.jpg,NonDemented,0
ModerateDemented/b5307f1a-9c77-47d8-b06c-b5c06a7362b5.jpg,ModerateDemented,3
ModerateDemented/648832aa-57b6-48a0-9fbb-6f0200a970dd.jpg,ModerateDemented,3
VeryMildDemented/32 (4).jpg,VeryMildDemented,1
ModerateDemented/aug_9724_81019c8c-a82c-4d81-9e3a-eeaa22f45721.jpg,ModerateDemented,3
ModerateDemented/b9b4d2fb-240d-4f9c-a90a-e39c08c799f6.jpg,ModerateDemented,3
NonDemented/851aad95-3119-4492-b1fa-37698c70c363.jpg,NonDemented,0
VeryMildDemented/4cc2a0b2-3dea-4a18-b3bb-fe8812a0ea64.jpg,VeryMildDemented,1
MildDemented/1f5d80a8-61b7-4e7e-ba93-395dd72609cd.jpg,MildDemented,2
ModerateDemented/1b2e5ecb-34b7-4a3d-bc5d-321336a693c8.jpg,ModerateDemented,3
MildDemented/e10488fc-a982-46f3-a257-85573cc3eee3.jpg,MildDemented,2
MildDemented/399afdc8-0a7a-4354-8f44-b5c887b9b641.jpg,MildDemented,2
MildDemented/412fbc10-8ab2-446b-b1e0-30bcc71a97e2.jpg,MildDemented,2
VeryMildDemented/50649739-70d7-44c3-8ef6-c3244f1e9d56.jpg,VeryMildDemented,1
ModerateDemented/aug_9234_6b5edafc-bcb9-4751-97a4-638a613e6141.jpg,ModerateDemented,3
NonDemented/nonDem2143.jpg,NonDemented,0
VeryMildDemented/verymildDem1414.jpg,VeryMildDemented,1
ModerateDemented/aug_8073_31b6984c-e310-44fc-bd25-c40ad3b116dd.jpg,ModerateDemented,3
MildDemented/14b0590b-bd6e-4f00-a778-8a70935b983d.jpg,MildDemented,2
NonDemented/17ca5b39-fb22-4c06-a0cc-3f0939a42853.jpg,NonDemented,0
VeryMildDemented/ef7cace1-2db2-40d1-8cb3-9e56313a7e98.jpg,VeryMildDemented,1
NonDemented/56bf9e13-c993-4f93-bbe1-77bbb86e1857.jpg,NonDemented,0
VeryMildDemented/720a235c-dadb-46e2-8dc2-b431bf452352.jpg,VeryMildDemented,1
MildDemented/633f88af-b91f-4a91-b33d-cee84d4aa2aa.jpg,MildDemented,2
ModerateDemented/c5ab1eb0-e2b8-410d-b010-5951593a4e49.jpg,ModerateDemented,3
VeryMildDemented/c6a9a102-c95d-4603-bd09-753beca70c9d.jpg,VeryMildDemented,1
NonDemented/f3221f69-d843-4f85-8e2e-3ff0518d576b.jpg,NonDemented,0
MildDemented/6d394542-9948-4e65-a761-e3f3a11eaefe.jpg,MildDemented,2
ModerateDemented/6a7f2cf4-d009-44d6-8565-3d231cf0ced3.jpg,ModerateDemented,3
NonDemented/ef3b79c1-6626-481f-9c0e-7a51c29abca0.jpg,NonDemented,0
ModerateDemented/aug_7304_d2344bba-dd41-43f9-aadf-b4a585834c49.jpg,ModerateDemented,3
VeryMildDemented/c039c611-a8c8-448a-b073-c65e239f80d9.jpg,VeryMildDemented,1
NonDemented/bcad40b3-d78c-46d2-b2db-fe890c58a718.jpg,NonDemented,0
VeryMildDemented/3c86a25b-c2ad-4921-bf0e-b6246af77dbd.jpg,VeryMildDemented,1
NonDemented/nonDem2182.jpg,NonDemented,0
VeryMildDemented/verymildDem503.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem305.jpg,VeryMildDemented,1
NonDemented/27 (100).jpg,NonDemented,0
NonDemented/b3e15a55-beee-4513-8405-daebcbbe733e.jpg,NonDemented,0
NonDemented/nonDem1879.jpg,NonDemented,0
VeryMildDemented/946b9ea6-f93c-4647-9624-6f77eb7b1aa3.jpg,VeryMildDemented,1
NonDemented/8557784b-36d3-4582-8061-d3e1740e4467.jpg,NonDemented,0
MildDemented/8b8c71dd-faac-4d58-b40f-d5fbe1e96889.jpg,MildDemented,2
NonDemented/3eaa8dc7-4065-44aa-800c-c520139b535a.jpg,NonDemented,0
NonDemented/nonDem1943.jpg,NonDemented,0
MildDemented/31.jpg,MildDemented,2
NonDemented/997360d0-b43d-46e6-a77e-3e76425dab23.jpg,NonDemented,0
MildDemented/223307c6-57bf-4e80-a76b-7f6d745abf8b.jpg,MildDemented,2
ModerateDemented/d9b25cfe-760e-48af-93b0-568ae10f1aa0.jpg,ModerateDemented,3
NonDemented/nonDem673.jpg,NonDemented,0
NonDemented/5ef28c37-ed9c-495b-947a-a42917b3b7ae.jpg,NonDemented,0
ModerateDemented/07e06f83-9271-47a9-a1c7-a2c169207c14.jpg,ModerateDemented,3
NonDemented/3d8a20ee-af3d-47f9-9819-b52322837b8e.jpg,NonDemented,0
VeryMildDemented/verymildDem1089.jpg,VeryMildDemented,1
ModerateDemented/7a3bd8b3-23b4-40f5-a542-f4254474956f.jpg,ModerateDemented,3
MildDemented/4efda3c0-0261-406f-8380-57c8e64d8759.jpg,MildDemented,2
NonDemented/e6d4aece-c41d-4621-9137-76140ec32f4b.jpg,NonDemented,0
ModerateDemented/9edd46cc-3379-4bee-bf0b-f0f2e294b8f4.jpg,ModerateDemented,3
VeryMildDemented/a7eec7d4-f16f-4fc4-ad31-834a47dd0969.jpg,VeryMildDemented,1
NonDemented/e0298d22-c12f-417a-82eb-ee687e4febf2.jpg,NonDemented,0
NonDemented/nonDem2364.jpg,NonDemented,0
ModerateDemented/83fbf5fe-dcb2-4324-88ac-8899bc9b745b.jpg,ModerateDemented,3
VeryMildDemented/9a2ef0cf-fb6a-4987-9b36-fe3bd5d867ba.jpg,VeryMildDemented,1
ModerateDemented/b2ff0ada-0800-4279-bb85-e13c87dbeccf.jpg,ModerateDemented,3
VeryMildDemented/verymildDem1303.jpg,VeryMildDemented,1
VeryMildDemented/b8ccaeb6-9135-497a-8360-49780c8c112a.jpg,VeryMildDemented,1
NonDemented/287671c7-37dd-4484-8687-aeda961cd749.jpg,NonDemented,0
VeryMildDemented/ad7c3d9d-0158-4dd9-8675-8e3f3d403c47.jpg,VeryMildDemented,1
ModerateDemented/aug_8375_906fadb6-0342-4eda-b117-2aabbdc7b003.jpg,ModerateDemented,3
MildDemented/60a1daed-9ec7-43ef-a840-1837ece85d00.jpg,MildDemented,2
MildDemented/2a799865-0d0a-46b1-a941-1872420934c1.jpg,MildDemented,2
NonDemented/540c4e76-1e1a-4bc5-aa3e-7b1a84e46e87.jpg,NonDemented,0
VeryMildDemented/3a045d01-57d3-4fe0-8b50-7f50b5307e69.jpg,VeryMildDemented,1
MildDemented/436eb2e1-41f4-476b-97db-025cb98de31d.jpg,MildDemented,2
MildDemented/b20b652e-5170-41ab-aad0-a0937288a1b2.jpg,MildDemented,2
VeryMildDemented/650ee036-ed7f-473f-adb0-244d1703c3e6.jpg,VeryMildDemented,1
NonDemented/7b6df890-d44c-488e-846c-0dffc66df1d5.jpg,NonDemented,0
VeryMildDemented/verymildDem1394.jpg,VeryMildDemented,1
VeryMildDemented/47f88e3c-cb2b-4e60-b935-a593fdf54389.jpg,VeryMildDemented,1
MildDemented/b544ab28-a4aa-4650-8674-f32efb91e126.jpg,MildDemented,2
NonDemented/bcfe3589-a85b-412d-bada-7bdc48a219f1.jpg,NonDemented,0
VeryMildDemented/verymildDem1297.jpg,VeryMildDemented,1
NonDemented/eed0614b-3708-4f1c-be7a-9bc50dd33da4.jpg,NonDemented,0
NonDemented/nonDem396.jpg,NonDemented,0
VeryMildDemented/01a7b6b7-2eea-451d-97a0-8b77cfb61571.jpg,VeryMildDemented,1
VeryMildDemented/1d83200e-883a-406c-85e5-d6f8b5621f6a.jpg,VeryMildDemented,1
VeryMildDemented/981a47b1-91a4-4e1b-847e-826be1b73e48.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem1684.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem411.jpg,VeryMildDemented,1
NonDemented/4ab74b22-157c-4dbf-8bba-864046576b83.jpg,NonDemented,0
MildDemented/56eddbae-4073-48a2-ba6a-f704955d7fe0.jpg,MildDemented,2
VeryMildDemented/ef2840ff-0f47-46a1-8696-ab8592d3b88f.jpg,VeryMildDemented,1
MildDemented/d4924908-f778-40aa-8953-7c796af68521.jpg,MildDemented,2
VeryMildDemented/f6a6c340-ff3e-4968-8e0f-464a7d26738f.jpg,VeryMildDemented,1
MildDemented/2313afe3-ae14-4721-8080-705be8b12bce.jpg,MildDemented,2
VeryMildDemented/47857804-75e9-4d0a-b2b3-ada2c59c3b0c.jpg,VeryMildDemented,1
VeryMildDemented/6e870aca-9e27-4aff-9723-080495524dae.jpg,VeryMildDemented,1
NonDemented/b2748b05-5daa-4858-bebb-e8a207ac368c.jpg,NonDemented,0
ModerateDemented/aug_6998_c20cae2a-cf0f-4f8a-beab-424913266955.jpg,ModerateDemented,3
VeryMildDemented/612c0d42-f567-4126-9708-eb5af6b11318.jpg,VeryMildDemented,1
MildDemented/ec2b393e-b806-495a-ac9f-108bf47e1fe4.jpg,MildDemented,2
VeryMildDemented/368d6c3d-4a0b-47b2-93e6-300510c8c931.jpg,VeryMildDemented,1
NonDemented/1974d5eb-d2ed-417a-94e2-edec32fa77ed.jpg,NonDemented,0
NonDemented/3d165869-643b-43a6-9806-558edf78de54.jpg,NonDemented,0
ModerateDemented/d0a34cb6-ee42-4990-be86-7c3f0d5c4108.jpg,ModerateDemented,3
ModerateDemented/904c4542-9771-46bd-bcaf-879b010506dd.jpg,ModerateDemented,3
NonDemented/a0f1723a-3f85-43d1-bf25-07314c27c77c.jpg,NonDemented,0
ModerateDemented/aug_9320_7fb3c191-090d-493d-8279-5707b7f5c3ed.jpg,ModerateDemented,3
VeryMildDemented/d143e0d2-178e-4842-86dc-84fa484dde64.jpg,VeryMildDemented,1
VeryMildDemented/01a47b0e-a151-4e2b-a1f9-ba57e6692734.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem1333.jpg,VeryMildDemented,1
NonDemented/19b2ab6c-abd8-40a5-80b8-2d819cec9fb1.jpg,NonDemented,0
NonDemented/7d0bc952-f108-4e56-99fe-4aebe3d464d2.jpg,NonDemented,0
VeryMildDemented/cc8bbf68-7795-4fa5-b73e-581dfa8b779c.jpg,VeryMildDemented,1
VeryMildDemented/27cd367e-872f-4df7-8946-46d7830e8b3f.jpg,VeryMildDemented,1
VeryMildDemented/81a36e39-39cb-4342-9487-c95ef96fb712.jpg,VeryMildDemented,1
VeryMildDemented/d248cbed-764d-4438-a663-dcd10bad4e70.jpg,VeryMildDemented,1
MildDemented/mildDem626.jpg,MildDemented,2
MildDemented/b9b9cdd6-7005-4ff9-9430-e1b3d05bbfd2.jpg,MildDemented,2
VeryMildDemented/e5ce0eb0-0d0e-4bb0-98a3-a0838e409a23.jpg,VeryMildDemented,1
VeryMildDemented/6f330de7-2e9a-4c4e-9bbb-b64332017fbe.jpg,VeryMildDemented,1
NonDemented/571f1fe1-f944-4c54-88ef-13f18146ff21.jpg,NonDemented,0
MildDemented/910ed170-11ec-4a20-87da-87b04371504f.jpg,MildDemented,2
VeryMildDemented/verymildDem1279.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem1084.jpg,VeryMildDemented,1
ModerateDemented/af32d017-2750-4889-b4fa-80b4689c02ab.jpg,ModerateDemented,3
VeryMildDemented/31ed1907-eca0-4851-82ea-dcdbad95130f.jpg,VeryMildDemented,1
MildDemented/38b5df7c-84b0-41a8-aaac-fbed414d0935.jpg,MildDemented,2
NonDemented/nonDem1554.jpg,NonDemented,0
MildDemented/8a8d2ff0-67e6-488c-baaa-12eb1a77ca27.jpg,MildDemented,2
NonDemented/nonDem779.jpg,NonDemented,0
VeryMildDemented/a9519162-d828-4e0b-a038-575a7ea5591e.jpg,VeryMildDemented,1
NonDemented/82a0bd61-5a19-4026-91d8-13d51558df6a.jpg,NonDemented,0
NonDemented/cd8fad32-b9a9-4d25-9e4d-eaa28f161cca.jpg,NonDemented,0
VeryMildDemented/verymildDem189.jpg,VeryMildDemented,1
NonDemented/6b3a17f1-3357-4d1e-8b98-ffa4c8156a6c.jpg,NonDemented,0
MildDemented/0c000a15-5c55-47fa-afce-edb42020e4df.jpg,MildDemented,2
NonDemented/d5d3221c-ca27-459a-8858-300ad57fcc93.jpg,NonDemented,0
NonDemented/74df81fa-e9ef-4974-99e2-b2c9616e72cd.jpg,NonDemented,0
NonDemented/4bc8f474-0a3b-454c-bf66-77a62cfd8c20.jpg,NonDemented,0
ModerateDemented/862f05f5-6d4a-4188-a143-9b796965729d.jpg,ModerateDemented,3
NonDemented/nonDem2540.jpg,NonDemented,0
NonDemented/87e5b2e9-c95b-46fc-aed1-d52a89c8c3e8.jpg,NonDemented,0
MildDemented/6dc8719a-755a-49ba-95ed-b108ce01ab43.jpg,MildDemented,2
VeryMildDemented/0ae5b59a-3c7e-465a-a64a-f0495fa63034.jpg,VeryMildDemented,1
VeryMildDemented/e832aba5-6457-4d41-b04f-0a3e04ab51cb.jpg,VeryMildDemented,1
NonDemented/a5225922-3494-41f4-929d-ff1728d51122.jpg,NonDemented,0
VeryMildDemented/c13a636e-b36c-4939-a081-81c4f4a4fc6a.jpg,VeryMildDemented,1
VeryMildDemented/af402dcb-ab67-49ec-8a7a-2c8478561f1a.jpg,VeryMildDemented,1
NonDemented/32 (45).jpg,NonDemented,0
NonDemented/194d7a9b-99b0-40b9-af67-94b204afa28b.jpg,NonDemented,0
NonDemented/nonDem351.jpg,NonDemented,0
ModerateDemented/c962589d-e05c-423c-85ff-da6da479dd08.jpg,ModerateDemented,3
NonDemented/5f76f913-0399-4c25-b167-49d8b0d1f807.jpg,NonDemented,0
VeryMildDemented/verymildDem1662.jpg,VeryMildDemented,1
MildDemented/0689ed7c-7458-4510-8c07-bcc09706ddbf.jpg,MildDemented,2
MildDemented/1f60e42a-3f1c-41ce-8b2e-4235d38af699.jpg,MildDemented,2
NonDemented/dc5f3a91-f86f-4cb8-8cdf-e17508ff7993.jpg,NonDemented,0
ModerateDemented/5a63abf4-f4cc-4de0-9a2c-01a4ed4c7b60.jpg,ModerateDemented,3
ModerateDemented/be6b8b6a-6e22-418a-83e7-d6937018da57.jpg,ModerateDemented,3
NonDemented/02f00575-e7ef-4a06-ae32-6c87a6fe573e.jpg,NonDemented,0
NonDemented/0016c2ee-28b3-4e43-988a-09192f039c8d.jpg,NonDemented,0
VeryMildDemented/cc3cd369-00ba-41dc-8774-8bf24d411461.jpg,VeryMildDemented,1
NonDemented/415ed5f3-1f0e-4143-aad3-3355a8f0657e.jpg,NonDemented,0
NonDemented/nonDem1652.jpg,NonDemented,0
NonDemented/eecb8d19-7df7-4b4a-ad2a-3788ca49912b.jpg,NonDemented,0
VeryMildDemented/verymildDem860.jpg,VeryMildDemented,1
MildDemented/96270ba4-36d7-4e6e-ba98-a634a9a519c5.jpg,MildDemented,2
NonDemented/03e0a1eb-e393-4d63-a973-5fa485cd0cbf.jpg,NonDemented,0
MildDemented/d7080e3a-de85-4916-b0d7-992ce2514a41.jpg,MildDemented,2
ModerateDemented/5952c3a0-7c72-4478-bb40-fc08810195c7.jpg,ModerateDemented,3
ModerateDemented/40c68d92-422b-4916-97c9-ca7b0c78c958.jpg,ModerateDemented,3
NonDemented/dd553e8e-d056-41ec-be22-3cf6aed83c45.jpg,NonDemented,0
MildDemented/7d1f4a93-5814-4597-bdd2-fb84ff7f84be.jpg,MildDemented,2
NonDemented/61197c17-3c82-4ab0-8347-5bdd0e047c08.jpg,NonDemented,0
NonDemented/31f2e83f-c3a3-4c65-9d4b-cb32ce92292f.jpg,NonDemented,0
ModerateDemented/aug_9010_e91a0031-dde2-43a3-bbfa-5c87bfcf2206.jpg,ModerateDemented,3
ModerateDemented/aug_8891_0352bc93-f510-4625-9d01-7813c2379e0f.jpg,ModerateDemented,3
NonDemented/0ba48f83-d5a1-4c56-8707-7df9294a378f.jpg,NonDemented,0
NonDemented/nonDem252.jpg,NonDemented,0
NonDemented/182cd79d-20ae-4df2-bf95-abb751af83df.jpg,NonDemented,0
MildDemented/e09581e7-27d4-413e-ac3d-5cd7e660fc21.jpg,MildDemented,2
ModerateDemented/321fbf99-c681-4787-ba4b-dced0a738b67.jpg,ModerateDemented,3
VeryMildDemented/b85a56bf-37cd-4726-8270-090c4ca143d3.jpg,VeryMildDemented,1
MildDemented/ddc72fba-9838-45a0-9570-c48ab320328f.jpg,MildDemented,2
ModerateDemented/63b54fe6-dc01-4268-87d1-304e3b55834c.jpg,ModerateDemented,3
NonDemented/5ec123ca-ab9e-4584-9b8e-2043575798c1.jpg,NonDemented,0
VeryMildDemented/81a8e65a-e8b6-4242-9e67-3e56844a5365.jpg,VeryMildDemented,1
NonDemented/b7433d7c-fef8-4820-9e09-70f93264c345.jpg,NonDemented,0
NonDemented/nonDem90.jpg,NonDemented,0
ModerateDemented/aug_9302_7952aa45-5fd9-44ef-adc8-8fb6961e1ad8.jpg,ModerateDemented,3
ModerateDemented/da70c46e-ffbf-4d12-baf4-bda2bf868e77.jpg,ModerateDemented,3
NonDemented/72633b9f-5c46-4241-988a-ea7ca732e37f.jpg,NonDemented,0
ModerateDemented/5a66b4fd-d1a5-4cd3-836f-401e207cf939.jpg,ModerateDemented,3
NonDemented/e1091da3-e296-45a4-a804-e42d5da83b23.jpg,NonDemented,0
MildDemented/a67087da-9099-4c54-adf0-f8c2b1ec4797.jpg,MildDemented,2
VeryMildDemented/9f5de4bb-73f1-4971-af7b-ffce828be964.jpg,VeryMildDemented,1
MildDemented/80e5b348-c1df-451d-af52-cd367acde30a.jpg,MildDemented,2
MildDemented/32633bf9-cd11-41b3-a2bd-dcca16059e62.jpg,MildDemented,2
ModerateDemented/229037c7-e1ba-4add-9f59-e5548e8a39a8.jpg,ModerateDemented,3
NonDemented/1986b843-c593-4550-8012-87f3054359b8.jpg,NonDemented,0
NonDemented/5e928703-ebe8-4695-a246-a1c19a153da7.jpg,NonDemented,0
NonDemented/c7f50ad3-d3d8-4275-92ba-607331fda653.jpg,NonDemented,0
MildDemented/56552055-e1de-46fb-be8e-3ae3422e3cf8.jpg,MildDemented,2
NonDemented/971fc927-4175-4dd1-8178-cb8076522e68.jpg,NonDemented,0
MildDemented/a1216e9d-3fc4-4e56-bf94-06ae79d1807f.jpg,MildDemented,2
ModerateDemented/e3a19d11-f5f2-480f-8b10-aa38a4210b5c.jpg,ModerateDemented,3
ModerateDemented/6efb0c0a-2ccb-4a60-b2a3-fb9573979a55.jpg,ModerateDemented,3
MildDemented/72ea7431-6390-4dcf-8332-51d473f45bf5.jpg,MildDemented,2
NonDemented/nonDem2226.jpg,NonDemented,0
ModerateDemented/afd45223-7ac9-4c42-ace0-23f13e2a3c84.jpg,ModerateDemented,3
VeryMildDemented/fe6c91a6-fd28-4fc5-adb4-410963df0a49.jpg,VeryMildDemented,1
MildDemented/8efc433b-4b3f-4d03-9ffc-117a7fa79271.jpg,MildDemented,2
NonDemented/c262b95c-2cff-4ec4-a0ef-e6c42d3d0170.jpg,NonDemented,0
MildDemented/mildDem60.jpg,MildDemented,2
ModerateDemented/f76a88b1-9625-4aa4-a437-8238767ad181.jpg,ModerateDemented,3
NonDemented/28f1180b-529d-4657-8a87-bb9b5bb5f318.jpg,NonDemented,0
NonDemented/8e447a7a-4e47-4ab9-ac7f-ba073531c9e5.jpg,NonDemented,0
ModerateDemented/0ca3d55b-6e80-434a-9158-4d6c532660db.jpg,ModerateDemented,3
VeryMildDemented/verymildDem1316.jpg,VeryMildDemented,1
ModerateDemented/aug_7420_a8fc6d25-6dd1-48d5-91b5-70ca317c59d4.jpg,ModerateDemented,3
MildDemented/064851b7-d754-411a-a187-1ddd89dbb2a1.jpg,MildDemented,2
NonDemented/nonDem1560.jpg,NonDemented,0
NonDemented/nonDem1159.jpg,NonDemented,0
VeryMildDemented/d1fda25c-68a8-48db-9937-b0789e1e8ced.jpg,VeryMildDemented,1
VeryMildDemented/86747a33-ce68-4873-84c8-82c80d3d4056.jpg,VeryMildDemented,1
NonDemented/f0e1e861-7f04-4997-b7ef-cc4dc2428a56.jpg,NonDemented,0
VeryMildDemented/5f448d2e-fa46-4d31-9976-b7a8af42d4a2.jpg,VeryMildDemented,1
NonDemented/c54f37db-2d03-4fd5-8ae7-5a5365a21dec.jpg,NonDemented,0
VeryMildDemented/fce41346-c598-48fa-9d3e-74b078c1eca1.jpg,VeryMildDemented,1
NonDemented/3e36c32c-c834-485a-8ae2-3bb0b26bbbb9.jpg,NonDemented,0
VeryMildDemented/8ffa9053-da27-42d5-8138-a6d26e90835c.jpg,VeryMildDemented,1
MildDemented/7c0d6d85-2731-41b4-ad14-63f3c3e9d545.jpg,MildDemented,2
VeryMildDemented/dd9cc9de-b3b4-4512-8c6c-9647f96f6c2c.jpg,VeryMildDemented,1
NonDemented/a53a5dea-5ed7-4000-8213-ccdb8bf48949.jpg,NonDemented,0
MildDemented/77be82e4-b565-49ed-8864-422f1999ecbb.jpg,MildDemented,2
VeryMildDemented/verymildDem1142.jpg,VeryMildDemented,1
NonDemented/ac7bf603-c884-4d1b-be5d-b6306096fa4b.jpg,NonDemented,0
NonDemented/8c074cdc-9e3b-4a59-855d-0c526275ba4a.jpg,NonDemented,0
MildDemented/9f43a7f5-e06e-464b-b413-a06d1a78f09f.jpg,MildDemented,2
MildDemented/27 (24).jpg,MildDemented,2
NonDemented/nonDem1201.jpg,NonDemented,0
NonDemented/29 (27).jpg,NonDemented,0
MildDemented/36ad4d01-4daf-466b-a06d-e07b97a17ee6.jpg,MildDemented,2
NonDemented/6f61cd7e-194d-4cd4-8c04-18aaecc4818c.jpg,NonDemented,0
ModerateDemented/bea64abf-b7cf-40d7-8940-45dd939fb25b.jpg,ModerateDemented,3
VeryMildDemented/8e14806b-a2ed-4ad8-a5d8-3e500fb0b00f.jpg,VeryMildDemented,1
ModerateDemented/8851242b-fa6b-433a-a841-0651bb3f569c.jpg,ModerateDemented,3
NonDemented/nonDem2010.jpg,NonDemented,0
VeryMildDemented/759ef015-794f-433a-8a6c-fa65fb62f970.jpg,VeryMildDemented,1
ModerateDemented/5378316c-3299-4535-b854-6f66e99fa0cd.jpg,ModerateDemented,3
VeryMildDemented/415e33f0-c5d5-499a-b08b-fd653150c14a.jpg,VeryMildDemented,1
VeryMildDemented/9138c683-a648-407e-adcd-0ac1343eda22.jpg,VeryMildDemented,1
NonDemented/nonDem1129.jpg,NonDemented,0
MildDemented/c7d02127-3047-4975-b4bb-5d7d0a4794b3.jpg,MildDemented,2
MildDemented/30 (19).jpg,MildDemented,2
VeryMildDemented/28 (2).jpg,VeryMildDemented,1
NonDemented/0722d311-4ef6-469f-b648-776fd8d5c328.jpg,NonDemented,0
VeryMildDemented/f7fe960e-bc4f-472f-b6c0-e152167afadc.jpg,VeryMildDemented,1
VeryMildDemented/verymildDem25.jpg,VeryMildDemented,1
